final,and_rule,disagree,hard_veto,kw_score,kw_keep,llm_score,llm_keep,prep,n_obs,source_dataset,source_food_id,description,kw_reasons,llm_reason,wrong_class
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,173393,"Beef, rib eye steak/roast, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,14,sr28,17170,"Game meat, horse, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,21,fdc_sr_legacy,172132,"Beef, chuck, shoulder clod, shoulder top and center steaks, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,22,sr28,13294,"Beef, chuck, under blade pot roast or steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,19,sr28,17338,"Game meat, elk, ground, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,171234,"Beef, rib eye steak/roast, bone-in, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,1,fdc_sr_legacy,169480,"Beef, shoulder pot roast or steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,171235,"Beef, rib eye steak/roast, bone-in, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,1,fdc_sr_legacy,169482,"Beef, shoulder pot roast or steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,168660,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,23,fdc_sr_legacy,168263,"Pork, fresh, loin, center loin (chops), boneless, separable lean only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,23,sr28,17269,"Game meat, bison, shoulder clod, separable lean only, trimmed to 0"" fat, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,14,fdc_sr_legacy,168315,"Pork, fresh, loin, top loin (roasts), boneless, separable lean only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,24,sr28,10014,"Pork, fresh, leg (ham), rump half, separable lean only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,20,fdc_sr_legacy,172128,"Beef, round, outside round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,172169,"Beef, rib, back ribs, bone-in, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,13,sr28,23385,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,22,sr28,23103,"Beef, chuck, under blade pot roast or steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,172139,"Beef, plate steak, boneless, inside skirt, separable lean only, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,174000,"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,5,sr28,13983,"Beef, brisket, flat half, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,23,sr28,10982,"Pork, fresh, loin, blade (chops or roasts), boneless, separable lean only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,26,sr28,5219,"Turkey, breast, from whole bird, meat only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,23053,"Beef, chuck, shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,15,sr28,5034,"Chicken, broilers or fryers, dark meat, meat and skin, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,173983,"Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,170802,"Beef, chuck eye steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,12,fdc_foundation,2727571,"Bison, ground, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,23651,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,5,sr28,23246,"Beef, loin, top sirloin cap steak, boneless, separable lean only, trimmed to 1/8"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,171202,"Beef, chuck, mock tender steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,19,sr28,17330,"Game meat , bison, ground, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,1,fdc_sr_legacy,170818,"Beef, shoulder pot roast or steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,23636,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,13,sr28,5119,"Chicken, roasting, dark meat, meat only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,12,fdc_foundation,334963,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,19,sr28,17334,"Game meat, bison, chuck, shoulder clod, separable lean only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,5158,"Quail, meat only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,171213,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,6,sr28,23237,"Beef, rib, back ribs, bone-in, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,5,sr28,23112,"Beef, shoulder pot roast or steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,170608,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,17300,"Lamb, Australian, imported, fresh, leg, sirloin half, boneless, separable lean only, trimmed to 1/8"" fat, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,21,fdc_sr_legacy,171096,"Turkey, whole, back, meat only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,12,fdc_foundation,746761,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,11,sr28,10219,"Pork, fresh, ground, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,171749,"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,1,fdc_sr_legacy,174699,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,24,sr28,10066,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,9,sr28,23261,"Beef, loin, top sirloin petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,13,fdc_foundation,2514747,"Turkey, ground, 93% lean/ 7% fat, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,5,sr28,23368,"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,13923,"Beef, tenderloin, steak, separable lean and fat, trimmed to 1/8"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,172160,"Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,170834,"Beef, chuck eye steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,20,sr28,10199,"Pork, fresh, loin, center rib (chops or roasts), boneless, separable lean only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,174706,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,17,sr28,17107,"Veal, loin, separable lean only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,21,sr28,23202,"Beef, rib eye steak/roast, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,26,fdc_sr_legacy,171497,"Turkey, whole, wing, meat only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,13879,"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,6,sr28,23078,"Beef, chuck eye steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,11,sr28,5117,"Chicken, roasting, light meat, meat only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,17441,"Lamb, Australian, imported, fresh, leg, hindshank, heel on, bone-in, separable lean only, trimmed to 1/8"" fat, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,170828,"Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,26,sr28,23562,"Beef, ground, 90% lean meat / 10% fat, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,19,fdc_sr_legacy,172832,"Emu, ground, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,13971,"Beef, flank, steak, separable lean and fat, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,6,sr28,23137,"Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,21,fdc_sr_legacy,171531,"Turkey, thigh, from whole bird, meat only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,21,sr28,23000,"Beef, shoulder pot roast or steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,1,fdc_sr_legacy,168656,"Beef, brisket, flat half, boneless separable lean only, trimmed to 0"" fat, all grades, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,6,sr28,23122,"Beef, chuck, mock tender steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,19,sr28,17032,"Lamb, domestic, rib, separable lean only, trimmed to 1/4"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,sr28,13911,"Beef, loin, top loin, separable lean and fat, trimmed to 1/8"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,18,sr28,10972,"Pork, ground, 84% lean / 16% fat, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,171745,"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,12,sr28,23331,"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,23007,"Beef, short loin, t-bone steak, separable lean and fat, trimmed to 1/8"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,5,sr28,23219,"Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,170813,"Beef, chuck, under blade pot roast or steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,173067,"Beef, top loin petite roast/filet, boneless, separable lean and fat, trimmed to 1/8"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,173981,"Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,173394,"Beef, rib eye steak/roast, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,2,sr28,17150,"Game meat, beaver, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,174011,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,170841,"Beef, rib eye steak/roast, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,5,sr28,23088,"Beef, chuck, mock tender steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,29,sr28,5305,"Ground turkey, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,23,fdc_sr_legacy,172847,"Turkey, ground, fat free, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,13929,"Beef, top sirloin, steak, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,173985,"Beef, round, eye of round steak, boneless separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,173405,"Beef, rib, back ribs, bone-in, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,8,sr28,23240,"Beef, loin, top sirloin petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,12,sr28,17166,"Game meat, elk, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,17,sr28,5057,"Chicken, broilers or fryers, breast, meat and skin, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,5,sr28,23365,"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,14,sr28,10056,"Pork, fresh, loin, sirloin (chops or roasts), bone-in, separable lean only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,19,sr28,17113,"Veal, rib, separable lean only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,22,sr28,13595,"Beef, brisket, flat half, boneless separable lean only, trimmed to 0"" fat, all grades, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,12,sr28,23325,"Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,170840,"Beef, rib eye steak/roast, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,20,sr28,23030,"Beef, round, knuckle, tip side, steak, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,15,sr28,5011,"Chicken, broilers or fryers, meat only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,14,sr28,10225,"Pork, fresh, loin, top loin (roasts), boneless, separable lean only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,26,fdc_sr_legacy,171136,"Turkey, drumstick, from whole bird, meat only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,21,sr28,5714,"Turkey, skin, from retail parts, from dark meat, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,11,sr28,23357,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,7,sr28,23108,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,12,sr28,17177,"Game meat, rabbit, domesticated, composite of cuts, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,5,sr28,23110,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean and fat, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,13954,"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,24,sr28,10958,"Pork, Shoulder breast, boneless, separable lean and fat, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,19,sr28,23594,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,6,sr28,23123,"Beef, chuck, mock tender steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,24,fdc_sr_legacy,168249,"Pork, fresh, loin, tenderloin, separable lean only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,173072,"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,22,fdc_sr_legacy,168608,"Beef, grass-fed, ground, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,26,fdc_sr_legacy,171098,"Turkey, whole, breast, meat only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,171774,"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,25,fdc_sr_legacy,173614,"Chicken, broilers or fryers, dark meat, drumstick, meat only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,21,sr28,23057,"Beef, chuck, shoulder clod, shoulder top and center steaks, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,25,fdc_sr_legacy,172390,"Chicken, broilers or fryers, wing, meat and skin, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,12,fdc_foundation,2646172,"Beef, ribeye, steak, boneless, choice, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,19,sr28,17137,"Veal, sirloin, separable lean only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,12,sr28,23336,"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,172137,"Beef, plate steak, boneless, inside skirt, separable lean only, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,24,fdc_sr_legacy,168251,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,13,sr28,5146,"Goose, domesticated, meat and skin, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,13486,"Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,24,sr28,10980,"Pork loin, fresh, backribs, bone-in, raw, lean only",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,170807,"Beef, chuck, mock tender steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,14,fdc_sr_legacy,168305,"Pork, fresh, loin, country-style ribs, separable lean only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
